estmethod,imv_full,imv_mean,imv_sd,attribute,modeltype,rep
mp,0.10092162498904539,0.0814058024364707,0.004366104434689555,higher.order,GDINA,36
MAP,0.0884092167022218,0.04861114243665604,0.011393721756380992,higher.order,GDINA,37
mp,0.09734474770753553,0.08413725523898888,0.005421163080104384,higher.order,GDINA,37
MAP,0.08848055253572386,0.048884321395429343,0.009178701258806628,higher.order,GDINA,38
mp,0.09502173888122578,0.08654577816031733,0.0068665917076536015,higher.order,GDINA,38
MAP,0.08984822800897216,-0.012688590469731016,0.07353771236824849,higher.order,GDINA,39
mp,0.10031433435985691,0.06971966624015515,0.010940502869607786,higher.order,GDINA,39
MAP,0.0962237696967921,0.02689830041327763,0.008576235972199808,higher.order,GDINA,40
mp,0.10538591255437511,0.09071184507213183,0.007774682660198806,higher.order,GDINA,40
MAP,0.08698704161643392,-0.021742842655965464,0.0357493024147418,higher.order,GDINA,41
mp,0.09397571611847831,0.0710416257466523,0.012246713722834755,higher.order,GDINA,41
MAP,0.07502873801457478,0.02030306945536422,0.0082720362733432,higher.order,GDINA,42
mp,0.08591636184769985,0.06182731379225635,0.004080982442293182,higher.order,GDINA,42
MAP,0.08232242170912599,0.00274160043827128,0.016255478227629183,higher.order,GDINA,43
mp,0.09256790719291823,0.05884376476795017,0.010342362190518371,higher.order,GDINA,43
MAP,0.08352241818478297,0.01381812585034736,0.010402879505534052,higher.order,GDINA,44
mp,0.09488257836486344,0.06557415176638182,0.010941348520640324,higher.order,GDINA,44
MAP,0.08886100688486953,0.041602696689315655,0.009390990406598363,higher.order,GDINA,45
mp,0.0970462124455497,0.08574997904030947,0.005009923278424626,higher.order,GDINA,45
MAP,0.08365317338045578,0.054220155488603705,0.014983862518357711,higher.order,GDINA,46
mp,0.08836872737080363,0.08577856266951556,0.0093801322797823,higher.order,GDINA,46
MAP,0.0673502191335901,0.019872914259881174,0.01355630269734005,higher.order,GDINA,47
mp,0.07587368803225394,0.054237404691457276,0.007546502781428591,higher.order,GDINA,47
MAP,0.10484676504571415,0.03249571642312116,0.030354871883160987,higher.order,GDINA,48
mp,0.11376658366706556,0.09695976232339923,0.006097706814527129,higher.order,GDINA,48
MAP,0.08562788022849188,0.03856748804207455,0.01864071941017798,higher.order,GDINA,49
mp,0.09645334000329626,0.07252039201784677,0.009309755434707388,higher.order,GDINA,49
MAP,0.08378579447976271,0.035066599163280913,0.0059570615889079975,higher.order,GDINA,50
mp,0.09384923327849365,0.06741120241818097,0.0037834428520694134,higher.order,GDINA,50
MAP,0.09146962684698523,0.046363231211072976,0.014808900226747836,higher.order,GDINA,51
mp,0.09845143133686748,0.08626709531497574,0.007396032420144702,higher.order,GDINA,51
MAP,0.08463273233842052,0.04578523960000695,0.015779445659580935,higher.order,GDINA,52
mp,0.0933423212166448,0.07449371729002323,0.010659248234774437,higher.order,GDINA,52
MAP,0.0850614237623119,0.05108518148180345,0.02236993101096377,higher.order,GDINA,53
mp,0.09220167606834262,0.08937111211028728,0.013977419802225952,higher.order,GDINA,53
MAP,0.08855660450824443,0.030253400050882354,0.020318560387552136,higher.order,GDINA,54
mp,0.09785189324546052,0.07887088328156952,0.007529300909551975,higher.order,GDINA,54
MAP,0.07615450775416338,0.015704214585484714,0.009972736456223567,higher.order,GDINA,55
mp,0.08662268372124783,0.06037407672498459,0.0074559311094366644,higher.order,GDINA,55
MAP,0.07666418554829824,0.0252830243072742,0.024382479392543472,higher.order,GDINA,56
mp,0.08490608407066043,0.06870047024074202,0.005862087879173693,higher.order,GDINA,56
MAP,0.0924915593037322,0.02926617004224335,0.024047795426788126,higher.order,GDINA,57
mp,0.10327743573885721,0.07765867298755345,0.01169126367477606,higher.order,GDINA,57
MAP,0.09575037455223409,0.0033403855259717895,0.02025068596034773,higher.order,GDINA,58
mp,0.10865535829757875,0.06942364329666446,0.013570984624442542,higher.order,GDINA,58
MAP,0.09599690100395475,0.04768353713038402,0.009373031569734088,higher.order,GDINA,59
mp,0.10514143657840304,0.08672837609865017,0.008207522139449126,higher.order,GDINA,59
MAP,0.09172906621790015,0.05639537855683177,0.015575420412773157,higher.order,GDINA,60
mp,0.09982409125801579,0.09178436422184601,0.00843092448969235,higher.order,GDINA,60
MAP,0.0817232968597761,-0.0031357499713178,0.03036158692288635,higher.order,GDINA,61
mp,0.0905247182601599,0.06441908588857266,0.00662569786107684,higher.order,GDINA,61
MAP,0.07599509985780198,0.02701024936052758,0.01387185008674409,higher.order,GDINA,62
mp,0.08277725231926895,0.06892349986243751,0.0065728984211139135,higher.order,GDINA,62
MAP,0.08797968717051673,0.019947322060176024,0.014115763479911022,higher.order,GDINA,63
mp,0.09739036804953725,0.07086284625916284,0.004586230276384413,higher.order,GDINA,63
MAP,0.08410840873031714,0.040500173356500496,0.012288742561477165,higher.order,GDINA,64
mp,0.09293900655042726,0.07665302927845871,0.00805072683597273,higher.order,GDINA,64
MAP,0.11003044206528904,0.06280841961049158,0.021793567381117002,higher.order,GDINA,65
mp,0.12036897244457485,0.10945444089653303,0.013023988169639095,higher.order,GDINA,65
MAP,0.08620082904376146,0.009804004405717154,0.020104576177853332,higher.order,GDINA,66
mp,0.09885302299715486,0.06496933097088134,0.005785726342209619,higher.order,GDINA,66
MAP,0.09219441980635565,0.06423338225390404,0.018816866009694712,higher.order,GDINA,67
mp,0.09937005021549657,0.08924238510645477,0.013565160972366139,higher.order,GDINA,67
MAP,0.08780064157140832,-0.006014585427142721,0.019490165869007044,higher.order,GDINA,68
mp,0.09829844996723187,0.06557159271815953,0.01187504499869015,higher.order,GDINA,68
MAP,0.09202464642711705,0.03984812514822741,0.02546242516579742,higher.order,GDINA,69
mp,0.10205347446901905,0.08557897447714861,0.008122014475453045,higher.order,GDINA,69
MAP,0.10950692028373915,0.05507646309736242,0.0215404890857107,higher.order,GDINA,70
mp,0.11993190796685509,0.10806709692094321,0.015176914145885683,higher.order,GDINA,70
MAP,0.08575341141970519,0.024530187504383846,0.010914213462225604,higher.order,GDINA,71
mp,0.09462650986716897,0.07473330430322303,0.005623048096939928,higher.order,GDINA,71
MAP,0.09121440419599594,0.04773793584746286,0.009421516711846552,higher.order,GDINA,72
mp,0.09892823347199653,0.08687968406684125,0.006575778744514534,higher.order,GDINA,72
MAP,0.08059803282555424,0.03254871275579748,0.030160514858225938,higher.order,GDINA,73
mp,0.088364488835191,0.07606003091519922,0.007785633752667989,higher.order,GDINA,73
MAP,0.09868987982446244,0.05626641868468275,0.01607734051661853,higher.order,GDINA,74
mp,0.1097228471577149,0.09241505137358233,0.01179066650363863,higher.order,GDINA,74
MAP,0.08234621984663404,0.02992322186684843,0.012318056756051823,higher.order,GDINA,75
mp,0.0911730950996357,0.0709527856875185,0.007354960931033122,higher.order,GDINA,75
MAP,0.07622233052954024,0.0035555263123617786,0.026074748223610767,higher.order,GDINA,76
mp,0.08625453071174524,0.05733034392452429,0.008332716853430214,higher.order,GDINA,76
MAP,0.09061238205036617,0.05111039473826071,0.005403176598471262,higher.order,GDINA,77
mp,0.09840586708912408,0.08515951056242577,0.007017945608556819,higher.order,GDINA,77
MAP,0.09368628652353181,0.02167330590992794,0.008556569279832808,higher.order,GDINA,78
mp,0.10382208520724996,0.0743105918134136,0.00931871892643365,higher.order,GDINA,78
MAP,0.08728842273101355,0.05205779128494831,0.013650015692262244,higher.order,GDINA,79
mp,0.09553314512278108,0.08492410401568282,0.007887614373005294,higher.order,GDINA,79
MAP,0.09077118148059457,0.029436910005380974,0.025142800679222775,higher.order,GDINA,80
mp,0.09907720209401588,0.08228417412882069,0.0117724776750037,higher.order,GDINA,80
MAP,0.08144458450162698,0.015600445708213192,0.005915496955838122,higher.order,GDINA,81
mp,0.09227504670386318,0.06451743655183567,0.004386202732715165,higher.order,GDINA,81
MAP,0.09042514949502074,0.05386294417365516,0.019368798062126547,higher.order,GDINA,82
mp,0.09762905782877566,0.08239543720805285,0.0075902078804816865,higher.order,GDINA,82
MAP,0.0849578572135539,0.013684528808633925,0.021592458617098065,higher.order,GDINA,83
mp,0.0938560156185743,0.06777101301285461,0.005502060656459535,higher.order,GDINA,83
MAP,0.09317726702825588,0.003055881832915392,0.02764509293991529,higher.order,GDINA,84
mp,0.10098852138233527,0.07910550071089432,0.006172697165701729,higher.order,GDINA,84
MAP,0.09670436472723754,0.04579635263851163,0.012937317732819299,higher.order,GDINA,85
mp,0.10720545521119,0.08489611640646148,0.0122032000598815,higher.order,GDINA,85
MAP,0.06773393277927262,0.00418378931975954,0.03290678868898049,higher.order,GDINA,86
mp,0.0751221301876402,0.04993220821029223,0.010202710027247746,higher.order,GDINA,86
MAP,0.08811947130762565,0.02057657815491045,0.02779345579858794,higher.order,GDINA,87
mp,0.09929729935923441,0.07463681880218985,0.007670815674570436,higher.order,GDINA,87
MAP,0.09374269537977913,0.05703776717954763,0.017581233307153096,higher.order,GDINA,88
mp,0.09972378478647954,0.09875585852053768,0.010578839134081102,higher.order,GDINA,88
MAP,0.09723367873638171,0.050474247503944615,0.017845579307497212,higher.order,GDINA,89
mp,0.10228265171515583,0.0982634649480398,0.010352862788913604,higher.order,GDINA,89
MAP,0.08938003381458529,0.0276503697833702,0.01472442680048151,higher.order,GDINA,90
mp,0.09859733715051151,0.08053155247603243,0.01807120847218955,higher.order,GDINA,90
MAP,0.08056881007710523,0.0032908658859605363,0.015799502148039803,higher.order,GDINA,91
mp,0.09021049501372394,0.06130762771147746,0.0049153309419759155,higher.order,GDINA,91
MAP,0.087249444528675807,0.02287222757329366,0.015550590916204785,higher.order,GDINA,92
mp,0.0971605770940901,0.07145901221485235,0.010080271028881961,higher.order,GDINA,92
MAP,0.08927370364097484,0.022316718799186473,0.012178975896222861,higher.order,GDINA,93
mp,0.1015574568524565,0.0759657701114994,0.0022157729445891373,higher.order,GDINA,93
MAP,0.08636255563115687,0.014019962107495064,0.030221480856390797,higher.order,GDINA,94
mp,0.09640127459252014,0.06636280480041933,0.016786751554485328,higher.order,GDINA,94
MAP,0.09235880846466894,0.04169230169172184,0.013616806071187636,higher.order,GDINA,95
mp,0.10089028383232058,0.08666878361428738,0.00924405554125039,higher.order,GDINA,95
MAP,0.08975362870849943,0.024810549896615124,0.008220814956119218,higher.order,GDINA,96
mp,0.09734209693815063,0.08326413263797566,0.012682169907857054,higher.order,GDINA,96
MAP,0.09521955840800671,0.03877040863545983,0.017413909160575832,higher.order,GDINA,97
mp,0.1038352888785131,0.08583544274925592,0.005739938140618874,higher.order,GDINA,97
MAP,0.08246561890101917,0.03248634260751624,0.017636496461351948,higher.order,GDINA,98
mp,0.09188938675161057,0.07166569124556726,0.007476861682708106,higher.order,GDINA,98
MAP,0.08237724302983782,0.020348768802878565,0.015416984053350647,higher.order,GDINA,99
mp,0.09266843079255353,0.06307961099996444,0.0060063007106505185,higher.order,GDINA,99
MAP,0.08846697757435232,0.023228793394122958,0.026753422903431103,higher.order,GDINA,100
mp,0.09693548885373676,0.07832590911072262,0.007585291358591164,higher.order,GDINA,100
MAP,0.036445574186839635,0.03246203995870977,0.005986713726527988,converg,GDINA,1
mp,0.04033787071687223,0.04710823145048801,0.005018666948571818,converg,GDINA,1
MAP,0.038318402989233225,0.028378541484469104,0.007884971630180237,converg,GDINA,2
mp,0.04343310317356801,0.04704672500741205,0.009337522205119003,converg,GDINA,2
MAP,0.03756930447277824,0.025712096159393627,0.005360295681906843,converg,GDINA,3
mp,0.042175260504211554,0.04387116382487122,0.004526275377980841,converg,GDINA,3
MAP,0.03384801710945535,0.015806304105607235,0.013338759803392195,converg,GDINA,4
mp,0.037304550758888236,0.04202492908357025,0.00602791840629686,converg,GDINA,4
MAP,0.03504779360237486,0.007200377122851455,0.013407243873854767,converg,GDINA,5
mp,0.04050286300226758,0.0305160997771702,0.00597744366595747,converg,GDINA,5
MAP,0.042685062774681974,0.021891131515806666,0.0076980917309787825,converg,GDINA,6
mp,0.04831624661055458,0.04320772363413642,0.005782604893802396,converg,GDINA,6
MAP,0.04393841050851352,0.020061875358509822,0.012434572860962247,converg,GDINA,7
mp,0.05163807536013629,0.045350156550839474,0.008333176396795431,converg,GDINA,7
MAP,0.03683434671011116,0.015403345718936543,0.014307334792426908,converg,GDINA,8
mp,0.041318017846100036,0.03845362077217617,0.005784052826929892,converg,GDINA,8
MAP,0.034808068739291036,0.013378181246430748,0.008226742312665437,converg,GDINA,9
mp,0.04046391168193197,0.03742336018627481,0.0022275777813192507,converg,GDINA,9
MAP,0.03911528970189951,0.015113557574064077,0.01404121621086753,converg,GDINA,10
mp,0.04528666019102216,0.03920380030193112,0.009078245039863797,converg,GDINA,10
MAP,0.03770853138402359,0.016535845309533764,0.009837176819688768,converg,GDINA,11
mp,0.042145602201388604,0.043772889113214905,0.004351815442819118,converg,GDINA,11
MAP,0.03949170688937054,0.02524099446703462,0.009153556080796347,converg,GDINA,12
mp,0.04387340357439808,0.04414121532395694,0.005098155813920471,converg,GDINA,12
MAP,0.03515877749278196,0.021011467159034857,0.012502213668519087,converg,GDINA,13
mp,0.03949449432049342,0.040108351357211816,0.00782801563158163,converg,GDINA,13
MAP,0.03934383339528573,0.019742366010466816,0.006833450265694198,converg,GDINA,14
mp,0.04424565178515257,0.04471697204035792,0.004929001406897603,converg,GDINA,14
MAP,0.04263140904795301,0.03396631594994398,0.0059690823474268925,converg,GDINA,15
mp,0.046477365595468084,0.05494274241406895,0.006169449044172004,converg,GDINA,15
MAP,0.0397240894560712,0.015625799572737815,0.0061881194237628865,converg,GDINA,16
mp,0.04495044653809961,0.03986821176761465,0.0037584943358010725,converg,GDINA,16
MAP,0.03990749928967624,0.013578727282487235,0.017167178078563994,converg,GDINA,17
mp,0.04515925611522193,0.04393849901384959,0.008575355638314556,converg,GDINA,17
MAP,0.044125456965663834,0.025252412212044884,0.004402781726737482,converg,GDINA,18
mp,0.04901549455239918,0.05056501807765938,0.007428825832125732,converg,GDINA,18
MAP,0.03578313648112864,0.0055838491402755335,0.019540462035450467,converg,GDINA,19
mp,0.04034646582884318,0.0400587774205234,0.008599716857089447,converg,GDINA,19
MAP,0.037604836522763016,0.03665136544124077,0.007730499018144142,converg,GDINA,20
mp,0.04119655717838839,0.047314326788016746,0.003144931304170812,converg,GDINA,20
MAP,0.03751427967214745,0.03342863120697738,0.01199093218741372,converg,GDINA,21
mp,0.04133967703523427,0.04726005451147009,0.0084246178084927,converg,GDINA,21
MAP,0.040848643346049006,0.015850531641675304,0.006586349616041755,converg,GDINA,22
mp,0.046027496084987636,0.04245687547211507,0.003917470697090721,converg,GDINA,22
MAP,0.04026886528853012,0.02221566399669852,0.010227317706693783,converg,GDINA,23
mp,0.04792439784683868,0.04096199831364015,0.007124926533347852,converg,GDINA,23
MAP,0.04342857213886551,0.02337887024713065,0.0160274242692015,converg,GDINA,24
mp,0.049742491428907125,0.0466820885642882,0.007754889224989438,converg,GDINA,24
MAP,0.03648291970054401,0.03072298830908983,0.01024961177055596,converg,GDINA,25
mp,0.04079374799153955,0.04589078939184088,0.006465268348416685,converg,GDINA,25
MAP,0.03377274747189309,0.010347510385553784,0.014455253456151111,converg,GDINA,26
mp,0.04055875881146973,0.032736980625524784,0.0085710020542712,converg,GDINA,26
MAP,0.030529433841157305,0.016255193831782623,0.012633041793756374,converg,GDINA,27
mp,0.036994992537474645,0.03439444672751291,0.006810642840347601,converg,GDINA,27
MAP,0.04698819122816315,0.03306073467481503,0.007768674335558589,converg,GDINA,28
mp,0.052122924146061386,0.05097361640635852,0.005674778152128303,converg,GDINA,28
MAP,0.04031230444628165,0.017003142603901004,0.00387422615457184,converg,GDINA,29
mp,0.04690563168187497,0.039299656950426254,0.004627008311961432,converg,GDINA,29
MAP,0.0401553319919047,0.024542714841376913,0.010499972846401164,converg,GDINA,30
mp,0.04608059913265008,0.04173180981004141,0.009744139095419062,converg,GDINA,30
MAP,0.03549509223166761,0.0211355847993183,0.014963957745004901,converg,GDINA,31
mp,0.04085591755136805,0.04011688790306771,0.008946199113162122,converg,GDINA,31
MAP,0.048444643338676784,0.037309905184594115,0.003121967069699571,converg,GDINA,32
mp,0.054159817179417084,0.055853736116111725,0.004915329119868865,converg,GDINA,32
MAP,0.030730205209714995,0.0019973230588715947,0.014797416283352021,converg,GDINA,33
mp,0.03711512086901375,0.026376840153638302,0.008417265755965183,converg,GDINA,33
MAP,0.042469084317796446,0.02418122813066806,0.011205229372620761,converg,GDINA,34
mp,0.04673996079140785,0.048798957154882174,0.011784158106936166,converg,GDINA,34
MAP,0.04336962539314325,0.010590909155266483,0.014679956770478675,converg,GDINA,35
mp,0.04748996426140424,0.042857613636376385,0.007756698213776725,converg,GDINA,35
MAP,0.032895588837065996,0.0139802231586384,0.010704474298640581,converg,GDINA,36
mp,0.03782120513811055,0.03575680624138686,0.007469063171045557,converg,GDINA,36
MAP,0.04131872010468122,0.010918195277317244,0.01140366116193504,converg,GDINA,37
mp,0.049962534602502835,0.0330836859271805,0.006076580297778675,converg,GDINA,37
MAP,0.04404118099269227,0.022148414316326668,0.010274929005227279,converg,GDINA,38
mp,0.05002730833513966,0.046957816969452906,0.006894911740728866,converg,GDINA,38
MAP,0.033450137216674496,0.01855679116272227,0.0109302319560041,converg,GDINA,39
mp,0.03766654883521493,0.032450027563522166,0.0185226373776684,converg,GDINA,39
MAP,0.03249107458568343,0.018376268934547205,0.014732502166390311,converg,GDINA,40
mp,0.038168818413107895,0.035837174048089504,0.011864627604947537,converg,GDINA,40
MAP,0.04155215651474195,0.013259655913367599,0.01721207245435615,converg,GDINA,41
mp,0.047635966401798756,0.04064504668643078,0.01185052270354042,converg,GDINA,41
MAP,0.03626852487523248,0.02333603023440698,0.006120491917066608,converg,GDINA,42
mp,0.04104625640874995,0.0408155480480867,0.004381929907226212,converg,GDINA,42
MAP,0.03472674377568226,0.015020123132045949,0.0071295185686807904,converg,GDINA,43
mp,0.03961017616359458,0.037143861460880216,0.005400153706155115,converg,GDINA,43
MAP,0.03691858012378946,0.009230001331467867,0.008637569772014046,converg,GDINA,44
mp,0.039498489722977745,0.042543708069517704,0.0035427048497971825,converg,GDINA,44
MAP,0.035015601547737606,0.021335993271116373,0.005073436624734773,converg,GDINA,45
mp,0.04044192818126512,0.04135493272612567,0.004827201127053636,converg,GDINA,45
MAP,0.02907941883536216,0.02450016293831888,0.001895413327091851,converg,GDINA,46
mp,0.03281745287519378,0.03400971532442374,0.004712426623532794,converg,GDINA,46
MAP,0.03413330033326117,0.02137151694868288,0.010620512811926639,converg,GDINA,47
mp,0.039422021954472766,0.04099454893954065,0.006576793821300545,converg,GDINA,47
MAP,0.037508026867756825,0.02100248851446258,0.00798070036332656,converg,GDINA,48
mp,0.04333415384645927,0.03757097083550677,0.00425529084535762,converg,GDINA,48
MAP,0.030803723870623988,0.014864106009962396,0.009203200076243164,converg,GDINA,49
mp,0.03649161987807596,0.0342835721574561,0.006651674747805817,converg,GDINA,49
MAP,0.04891316361951825,0.032464804935694126,0.00832559850634524,converg,GDINA,50
mp,0.054051281906412695,0.05650134151782493,0.0025375837119309204,converg,GDINA,50
MAP,0.038889147347034796,0.015911404388603084,0.010076591333779878,converg,GDINA,51
mp,0.04635983798547854,0.03857182952454354,0.007754675091182194,converg,GDINA,51
MAP,0.03156531721205806,0.009475136894474795,0.013114168741099079,converg,GDINA,52
mp,0.03726191780610211,0.032487594529414784,0.006965070603860004,converg,GDINA,52
MAP,0.04217598936736394,0.02602730168667682,0.009273081009984576,converg,GDINA,53
mp,0.04899847308425153,0.042379272081964604,0.006595207499746109,converg,GDINA,53
MAP,0.03615701647368583,0.025413533790286796,0.011734960585089486,converg,GDINA,54
mp,0.04058899187653292,0.04251508088421718,0.006683551687197568,converg,GDINA,54
MAP,0.028492892394740777,0.009267971412197346,0.01015194782060767,converg,GDINA,55
mp,0.033025102824446984,0.019063222967813993,0.017549290124585656,converg,GDINA,55
MAP,0.03509178941893744,0.02073808425756109,0.008928315617707105,converg,GDINA,56
mp,0.040315681244548734,0.03921782827788818,0.005510521897811195,converg,GDINA,56
MAP,0.04193912444902897,0.013104428003091827,0.007677366424232872,converg,GDINA,57
mp,0.048410987014509105,0.04281463778307717,0.0025027650958193877,converg,GDINA,57
MAP,0.03937694869475469,0.026892046676493666,0.007852997032453847,converg,GDINA,58
mp,0.044970318238760604,0.04558751071137765,0.003748482868880523,converg,GDINA,58
MAP,0.04242809904396799,0.017671295216931934,0.016366426213049425,converg,GDINA,59
mp,0.050060696142201475,0.041841760452173554,0.008509414096930758,converg,GDINA,59
MAP,0.033358023430387136,0.012965865079096871,0.009343956499563873,converg,GDINA,60
mp,0.03734460340536929,0.02810187099850391,0.01650613157782984,converg,GDINA,60
MAP,0.04247088890130357,0.0278883906642853,0.010632210087831422,converg,GDINA,61
mp,0.04672208175727073,0.04872489740070453,0.006441663695134383,converg,GDINA,61
MAP,0.036525128451990796,0.04084656042503727,0.011042082281797394,converg,GDINA,62
mp,0.040914481119570176,0.051323676184979794,0.008702401150352505,converg,GDINA,62
MAP,NA,NA,NA,converg,GDINA,63
mp,NA,NA,NA,converg,GDINA,63
MAP,0.03575330603734174,0.01238201050728054,0.011089133927135232,converg,GDINA,64
mp,0.04113879508281861,0.04143601684021026,0.006488347160228435,converg,GDINA,64
MAP,0.030007591709732884,0.01886287337763042,0.012570096000755171,converg,GDINA,65
mp,0.034724498899287574,0.03547525423173907,0.007376613616802865,converg,GDINA,65
MAP,0.039717212397491056,0.03222835902370738,0.006843567588608265,converg,GDINA,66
mp,0.043705223568259996,0.044127384106460416,0.004647438843066078,converg,GDINA,66
MAP,0.04264051622065393,0.03650462421006169,0.0105739023938367,converg,GDINA,67
mp,0.04653978410193722,0.053290193995608276,0.008233468315009151,converg,GDINA,67
MAP,0.03891220149813267,0.02636917700198556,0.00944882470623209,converg,GDINA,68
mp,0.04270112478763978,0.046631537907454224,0.0033118893164890903,converg,GDINA,68
MAP,0.04431907662212222,0.02500124749132152,0.0052408427336263505,converg,GDINA,69
mp,0.04986972953443362,0.0495662019780243,0.005954506480589797,converg,GDINA,69
MAP,0.03707094316228531,0.02151367457828796,0.015139590903523792,converg,GDINA,70
mp,0.04215145093511948,0.04267640073453369,0.008657182463578685,converg,GDINA,70
MAP,0.03337551620731177,0.025948961226067255,0.008554040718649304,converg,GDINA,71
mp,0.03672896857118519,0.04093515181187023,0.005947617326850186,converg,GDINA,71
MAP,0.04140517883248006,0.017525216366751476,0.01664339137381721,converg,GDINA,72
mp,0.04661724335400668,0.04406809070564739,0.007552163846795588,converg,GDINA,72
MAP,NA,NA,NA,converg,GDINA,73
mp,NA,NA,NA,converg,GDINA,73
MAP,0.036974510788138196,0.019764703937918873,0.014501112328879065,converg,GDINA,74
mp,0.041637401979016934,0.04313546827605429,0.007573480535292167,converg,GDINA,74
MAP,0.042790182615079816,0.024491463241945927,0.00837019156476898,converg,GDINA,75
mp,0.04865879754962969,0.047531171304625926,0.006451914843760876,converg,GDINA,75
MAP,0.03886347529147913,0.028553529643993464,0.010375089920085769,converg,GDINA,76
mp,0.044040665141573454,0.04826997865113448,0.005911951165451664,converg,GDINA,76
MAP,0.03966122711464565,0.036328201977946645,0.016958590941564364,converg,GDINA,77
mp,0.04309967164303043,0.05432198047981329,0.012957285019817029,converg,GDINA,77
MAP,0.033059976122535854,0.018274713631728473,0.008251242810715903,converg,GDINA,78
mp,0.03816355384101782,0.035333130770287796,0.004795932505238108,converg,GDINA,78
MAP,0.037500598635030705,0.018484994024313476,0.013962851718155854,converg,GDINA,79
mp,0.04238872180580462,0.03798399182002354,0.007775126158878796,converg,GDINA,79
MAP,0.03076962819296879,0.014149356883362387,0.011639707814702341,converg,GDINA,80
mp,0.03620153698113789,0.03398016897772652,0.006397906829023275,converg,GDINA,80
MAP,0.03924227871857942,0.04116756493701212,0.005855741333250294,converg,GDINA,81
mp,0.04266372257466446,0.05058539056916697,0.006118300368342742,converg,GDINA,81
MAP,0.039157957783734994,0.027473086279624005,0.010124080001541668,converg,GDINA,82
mp,0.04403390918072475,0.04294027545453911,0.009946864733078395,converg,GDINA,82
MAP,0.03182488423073686,0.014383432184968499,0.008209601306804325,converg,GDINA,83
mp,0.03661792211358729,0.03437779567062871,0.003455711061309781,converg,GDINA,83
MAP,0.04012881439051272,0.019728252193329656,0.009147763586607379,converg,GDINA,84
mp,0.044628616503070574,0.047391824899195654,0.006331820493384096,converg,GDINA,84
MAP,0.045287708805323054,0.026715818463419055,0.011092398889017014,converg,GDINA,85
mp,0.051625742379746334,0.046169246411532104,0.003227994428302885,converg,GDINA,85
MAP,0.033652183159096766,0.014526388992939437,0.007514501638921338,converg,GDINA,86
mp,0.03886606152482799,0.035930878951299476,0.005955411132702104,converg,GDINA,86
MAP,0.043127666984337676,0.021683339920520673,0.017523395500288367,converg,GDINA,87
mp,0.04905051132870664,0.0478383722499051,0.007680057071843965,converg,GDINA,87
MAP,0.034095287262230684,0.023737546545585207,0.0065769086079506,converg,GDINA,88
mp,0.0384077279513978,0.04060531659135258,0.004312488152648527,converg,GDINA,88
MAP,0.042269065005509074,0.018202995897743234,0.013372871807718666,converg,GDINA,89
mp,0.04812434832171238,0.045172255957210944,0.004492041748844392,converg,GDINA,89
MAP,0.031375267064769945,0.01230495900175652,0.0046297386990948935,converg,GDINA,90
mp,0.036342610859546896,0.031145844723106362,0.004894637773833919,converg,GDINA,90
MAP,0.03129764683891341,0.025934238505060162,0.007102170940177402,converg,GDINA,91
mp,0.035048756750371945,0.04118318395557439,0.008197440630641555,converg,GDINA,91
MAP,0.035979398992833735,0.027063425284540404,0.007022613281255488,converg,GDINA,92
mp,0.039149866965956945,0.04659620846268493,0.006298377079152633,converg,GDINA,92
MAP,0.03560648831201202,0.010830568471865337,0.008016627090090551,converg,GDINA,93
mp,0.04238264238567006,0.03611604077708335,0.006014988836548817,converg,GDINA,93
MAP,0.04257205719482313,0.024419063308039002,0.009822822357583404,converg,GDINA,94
mp,0.04844506259142282,0.04973178388115393,0.005887251573205968,converg,GDINA,94
MAP,0.03548645524600859,0.0257139825235655,0.01182132035569927,converg,GDINA,95
mp,0.03983605368819075,0.04202558995600103,0.008424160179641474,converg,GDINA,95
MAP,0.03931593540908384,0.02135704371910724,0.004501734300658704,converg,GDINA,96
mp,0.04542863206345599,0.040715439261953895,0.001778885749863188,converg,GDINA,96
MAP,0.037439743947462314,0.03177758337429067,0.006474310979640619,converg,GDINA,97
mp,0.04181410867282194,0.04370791387371734,0.005727664441499882,converg,GDINA,97
MAP,0.03904493476831745,0.02743580744282508,0.01340457160643967,converg,GDINA,98
mp,0.0434863130760437,0.046261326304055,0.006645697736874523,converg,GDINA,98
MAP,0.03691063840378759,0.016574301060500125,0.010033093825021301,converg,GDINA,99
mp,0.04248274619687624,0.03867541021082303,0.007705168055458067,converg,GDINA,99
MAP,0.038186243742410884,0.004684453240222423,0.015927044524061,converg,GDINA,100
mp,0.04449989160454564,0.0380978474084519,0.008145484385286552,converg,GDINA,100
MAP,0.07008326844956106,0.05435539772719381,0.01386246544981672,diverg,GDINA,1
mp,0.07656224779817757,0.07858744360315344,0.009440165957776152,diverg,GDINA,1
MAP,0.06923655086995259,0.04702942728417992,0.006029114024020818,diverg,GDINA,2
mp,0.07672855858231611,0.06775559541562999,0.005183925960366897,diverg,GDINA,2
MAP,0.05458747420833408,0.0322218802663065,0.011838791935868282,diverg,GDINA,3
mp,0.06074470943511577,0.05266545869012688,0.006950964156307862,diverg,GDINA,3
MAP,0.07433400429148565,0.043673811879473376,0.02611364348764885,diverg,GDINA,4
mp,0.08181940646711872,0.07867542717962299,0.0066552546768931225,diverg,GDINA,4
MAP,NA,NA,NA,diverg,GDINA,5
mp,NA,NA,NA,diverg,GDINA,5
MAP,0.06927245042539146,0.04634975028532494,0.015238463085134688,diverg,GDINA,6
